timestamp,category,rank,name,id,artist
2026-02-06 22:39:22,Free,46,ADP Mobile Solutions,444553167,"ADP, Inc"
2026-02-06 22:39:22,Free,47,Amazon Shopping,297606951,AMZN Mobile LLC
2026-02-06 22:39:22,Free,48,YouTube,544007664,Google
2026-02-06 22:39:22,Free,49,Pinterest,429047995,Pinterest
2026-02-06 22:39:22,Free,50,Google Drive,507874739,Google
2026-02-06 23:13:08,Free,1,ChatGPT,6448311069,"OpenAI OpCo, LLC"
2026-02-06 23:13:08,Free,2,Google Gemini,6477489729,Google
2026-02-06 23:13:08,Free,3,Freecash - Get Paid Real Money,1673567402,256 REWARDS LTD
2026-02-06 23:13:08,Free,4,Threads,6446901002,"Instagram, Inc."
2026-02-06 23:13:08,Free,5,Grok,6670324846,xAI
2026-02-06 23:13:08,Free,6,Google,284815942,Google
2026-02-06 23:13:08,Free,7,CapCut: Photo & Video Editor,1500855883,Bytedance Pte. Ltd
2026-02-06 23:13:08,Free,8,Kalshi: Trade the Big Game,1632713844,KalshiEX LLC
2026-02-06 23:13:08,Free,9,"Whatnot: Shop, Sell, Connect",1488269261,Whatnot Inc.
2026-02-06 23:13:08,Free,10,TurboTax: File Your Tax Return,940247939,Intuit Inc.
2026-02-06 23:13:08,Free,11,WhatsApp Messenger,310633997,WhatsApp Inc.
2026-02-06 23:13:08,Free,12,Google Maps,585027354,Google
2026-02-06 23:13:08,Free,13,Gmail - Email by Google,422689480,Google
2026-02-06 23:13:08,Free,14,Microsoft Teams,1113153706,Microsoft Corporation
2026-02-06 23:13:08,Free,15,Temu: Shop Like a Billionaire,1641486558,Temu
2026-02-06 23:13:08,Free,16,X,333903271,X Corp.
2026-02-06 23:13:08,Free,17,Peacock TV: Stream TV & Movies,1508186374,Peacock TV LLC
2026-02-06 23:13:08,Free,18,Telegram Messenger,686449807,Telegram FZ-LLC
2026-02-06 23:13:08,Free,19,Shop: All your favorite brands,1223471316,Shopify Inc.
2026-02-06 23:13:08,Free,20,Claude by Anthropic,6473753684,Anthropic PBC
2026-02-06 23:13:08,Free,21,AI Video - AI Video Generator,6478868302,HUBX
2026-02-06 23:13:08,Free,22,Google Chrome,535886823,Google
2026-02-06 23:13:08,Free,23,"TikTok - Videos, Shop & LIVE",835599320,TikTok Ltd.
2026-02-06 23:13:08,Free,24,Indeed Job Search,309735670,Indeed Inc.
2026-02-06 23:13:08,Free,25,Spotify: Music and Podcasts,324684580,Spotify
2026-02-06 23:13:08,Free,26,Instagram,389801252,"Instagram, Inc."
2026-02-06 23:13:08,Free,27,SHEIN - Shopping Online,878577184,ROADGET BUSINESS PTE. LTD.
2026-02-06 23:13:08,Free,28,"DoorDash: Food, Grocery, More",719972451,"DoorDash, Inc."
2026-02-06 23:13:08,Free,29,Microsoft Authenticator,983156458,Microsoft Corporation
2026-02-06 23:13:08,Free,30,Canva: AI Photo & Video Editor,897446215,Canva
2026-02-06 23:13:08,Free,31,"Discord - Talk, Play, Hang Out",985746746,Discord Inc.
2026-02-06 23:13:08,Free,32,Walmart: Shopping & Savings,338137227,Walmart
2026-02-06 23:13:08,Free,33,Google Meet,1096918571,Google
2026-02-06 23:13:08,Free,34,Meta AI - Vibes & AI Glasses,1558240027,"Meta Platforms, Inc."
2026-02-06 23:13:08,Free,35,Duolingo - Language Lessons,570060128,Duolingo
2026-02-06 23:13:08,Free,36,"PayPal - Pay, Send, Save",283646709,"PayPal, Inc."
2026-02-06 23:13:08,Free,37,Zoom Workplace,546505307,"Zoom Communications, Inc."
2026-02-06 23:13:08,Free,38,Lemon8 - Lifestyle Community,1498607143,TikTok Ltd.
2026-02-06 23:13:08,Free,39,"Ticketmaster－Buy, Sell Tickets",500003565,Ticketmaster
2026-02-06 23:13:08,Free,40,Facebook,284882215,"Meta Platforms, Inc."
2026-02-06 23:13:08,Free,41,Google Docs,842842640,Google
2026-02-06 23:13:08,Free,42,MyChart,382952264,Epic
2026-02-06 23:13:08,Free,43,Uber - Request a ride,368677368,"Uber Technologies, Inc."
2026-02-06 23:13:08,Free,44,Cash App,711923939,"Block, Inc."
2026-02-06 23:13:08,Free,45,Gauth: AI Study Companion,1542571008,GAUTHTECH PTE. LTD.
2026-02-06 23:13:08,Free,46,ADP Mobile Solutions,444553167,"ADP, Inc"
2026-02-06 23:13:08,Free,47,Amazon Shopping,297606951,AMZN Mobile LLC
2026-02-06 23:13:08,Free,48,YouTube,544007664,Google
2026-02-06 23:13:08,Free,49,Pinterest,429047995,Pinterest
2026-02-06 23:13:08,Free,50,Google Drive,507874739,Google
2026-02-06 23:13:08,Paid,1,Shadowrocket,932747118,Shadow Launch Technology Limited
2026-02-06 23:13:08,Paid,2,HotSchedules,294934058,HotSchedules
2026-02-06 23:13:08,Paid,3,AnkiMobile Flashcards,373493387,Ankitects Pty Ltd
2026-02-06 23:13:08,Paid,4,Procreate Pocket,916366645,Savage Interactive Pty Ltd
2026-02-06 23:13:08,Paid,5,TonalEnergy Tuner & Metronome,497716362,"TonalEnergy, Inc"
2026-02-06 23:13:08,Paid,6,Countdown App,1481006495,Ryan Boyling
2026-02-06 23:13:08,Paid,7,Paprika Recipe Manager 3,1303222868,Hindsight Labs LLC
2026-02-06 23:13:08,Paid,8,e-Sword LT: Bible Study to Go,634158738,Rick Meyers
2026-02-06 23:13:08,Paid,9,Alien10,1522425038,Saddiq Rahim
2026-02-06 23:13:08,Paid,10,imo video calls and chat HD,1400579543,Baby Penguin
2026-02-06 23:13:08,Paid,11,AutoSleep: Watch Sleep Tracker,1164801111,Tantsissa
2026-02-06 23:13:08,Paid,12,Monash FODMAP Diet,586149216,Monash University
2026-02-06 23:13:08,Paid,13,QuickBend: Conduit Bending,1010311475,Bret Hardman
2026-02-06 23:13:08,Paid,14,SledNH 2026,6752256823,MapGears inc.
2026-02-06 23:13:08,Paid,15,MilGPS,405835358,Cascode Labs Pty Ltd
2026-02-06 23:13:08,Paid,16,LiveATC Air Radio,317809458,Dave Pascoe
2026-02-06 23:13:08,Paid,17,SkyView®,404990064,Terminal Eleven LLC
2026-02-06 23:13:08,Paid,18,AutoSnore: Snoring Recorder,6746705608,Tantsissa
2026-02-06 23:13:08,Paid,19,Threema. The Secure Messenger,578665578,Threema GmbH
2026-02-06 23:13:08,Paid,20,PDG PROmote 2026+,482303584,ForceReadiness.com
2026-02-06 23:13:08,Paid,21,FL Studio Mobile,432850619,Image Line Software
2026-02-06 23:13:08,Paid,22,Noir - Dark Mode for Safari,1581140954,Jeffrey Kuiken
2026-02-06 23:13:08,Paid,23,Things 3,904237743,Cultured Code GmbH & Co. KG
2026-02-06 23:13:08,Paid,24,Streaks,963034692,Crunchy Bagel
2026-02-06 23:13:08,Paid,25,iReal Pro,298206806,Technimo LLC
2026-02-06 23:13:08,Paid,26,BimmerLink for BMW and MINI,1065360416,SG Software GmbH & Co. KG
2026-02-06 23:13:08,Paid,27,Tenuto,459313476,musictheory.net
2026-02-06 23:13:08,Paid,28,Moment Pro Camera II,6748837351,Moment Inc.
2026-02-06 23:13:08,Paid,29,Wipr 2,1662217862,Kaylee Calderolla
2026-02-06 23:13:08,Paid,30,Land Nav Assistant,525299323,"Gammon Applications, LLC"
2026-02-06 23:13:08,Paid,31,Seasonia,6758340712,Igor Cuiumju
2026-02-06 23:13:08,Paid,32,Koala Sampler,1449584007,Mazbox Limited
2026-02-06 23:13:08,Paid,33,Pedi STAT,327963391,James M Kempema MD PA
2026-02-06 23:13:08,Paid,34,HeartWatch: Heart Rate Monitor,1062745479,Tantsissa
2026-02-06 23:13:08,Paid,35,PeakFinder,357421934,PeakFinder GmbH
2026-02-06 23:13:08,Paid,36,Prepware Aviation Maintenance,338893931,ASA
2026-02-06 23:13:08,Paid,37,ASCCP Management Guidelines,1498550832,American Society for Colposcopy and Cervical Pathology Inc
2026-02-06 23:13:08,Paid,38,Solocator - GPS Field Camera,582584117,Civi Corp
2026-02-06 23:13:08,Paid,39,iBend Pipe,339407922,Francisco Alcala
2026-02-06 23:13:08,Paid,40,Goblin Tools,6449003064,Skyhook
2026-02-06 23:13:08,Paid,41,Stylebook,335709058,"left brain / right brain, LLC"
2026-02-06 23:13:08,Paid,42,TeleGuard,1505636751,Swisscows AG
2026-02-06 23:13:08,Paid,43,"FORScan Lite - for Ford, Mazda",892347083,Aleksei Savin
2026-02-06 23:13:08,Paid,44,That's not my Neighbor!,6755674803,武 罗
2026-02-06 23:13:08,Paid,45,Wagotabi: Learn Japanese,6474207287,WAGOTABI LIMITED
2026-02-06 23:13:08,Paid,46,Site Audit Pro,430234732,Veam Studios Ltd
2026-02-06 23:13:08,Paid,47,Pocket God,301387274,Bolt Creative
2026-02-06 23:13:08,Paid,48,Ableton Note,1633243177,Ableton AG
2026-02-06 23:13:08,Paid,49,ecMobile,601159497,"e-Courier, Inc."
2026-02-06 23:13:08,Paid,50,HamWatch,6749077658,James Krepelka
2026-02-06 23:45:05,Free,1,ChatGPT,6448311069,"OpenAI OpCo, LLC"
2026-02-06 23:45:05,Free,2,Google Gemini,6477489729,Google
2026-02-06 23:45:05,Free,3,Freecash - Get Paid Real Money,1673567402,256 REWARDS LTD
2026-02-06 23:45:05,Free,4,Threads,6446901002,"Instagram, Inc."
2026-02-06 23:45:05,Free,5,Grok,6670324846,xAI
2026-02-06 23:45:05,Free,6,Google,284815942,Google
2026-02-06 23:45:05,Free,7,CapCut: Photo & Video Editor,1500855883,Bytedance Pte. Ltd
2026-02-06 23:45:05,Free,8,Kalshi: Trade the Big Game,1632713844,KalshiEX LLC
2026-02-06 23:45:05,Free,9,"Whatnot: Shop, Sell, Connect",1488269261,Whatnot Inc.
2026-02-06 23:45:05,Free,10,WhatsApp Messenger,310633997,WhatsApp Inc.
2026-02-06 23:45:05,Free,11,TurboTax: File Your Tax Return,940247939,Intuit Inc.
2026-02-06 23:45:05,Free,12,Gmail - Email by Google,422689480,Google
2026-02-06 23:45:05,Free,13,Google Maps,585027354,Google
2026-02-06 23:45:05,Free,14,"TikTok - Videos, Shop & LIVE",835599320,TikTok Ltd.
2026-02-06 23:45:05,Free,15,Microsoft Teams,1113153706,Microsoft Corporation
2026-02-06 23:45:05,Free,16,Peacock TV: Stream TV & Movies,1508186374,Peacock TV LLC
2026-02-06 23:45:05,Free,17,Instagram,389801252,"Instagram, Inc."
2026-02-06 23:45:05,Free,18,Temu: Shop Like a Billionaire,1641486558,Temu
2026-02-06 23:45:05,Free,19,Google Chrome,535886823,Google
2026-02-06 23:45:05,Free,20,X,333903271,X Corp.
2026-02-06 23:45:05,Free,21,Telegram Messenger,686449807,Telegram FZ-LLC
2026-02-06 23:45:05,Free,22,Shop: All your favorite brands,1223471316,Shopify Inc.
2026-02-06 23:45:05,Free,23,AI Video - AI Video Generator,6478868302,HUBX
2026-02-06 23:45:05,Free,24,Facebook,284882215,"Meta Platforms, Inc."
2026-02-06 23:45:05,Free,25,Claude by Anthropic,6473753684,Anthropic PBC
2026-02-06 23:45:05,Free,26,Spotify: Music and Podcasts,324684580,Spotify
2026-02-06 23:45:05,Free,27,YouTube,544007664,Google
2026-02-06 23:45:05,Free,28,Indeed Job Search,309735670,Indeed Inc.
2026-02-06 23:45:05,Free,29,"DoorDash: Food, Grocery, More",719972451,"DoorDash, Inc."
2026-02-06 23:45:05,Free,30,Microsoft Authenticator,983156458,Microsoft Corporation
2026-02-06 23:45:05,Free,31,"PayPal - Pay, Send, Save",283646709,"PayPal, Inc."
2026-02-06 23:45:05,Free,32,Walmart: Shopping & Savings,338137227,Walmart
2026-02-06 23:45:05,Free,33,Google Meet,1096918571,Google
2026-02-06 23:45:05,Free,34,SHEIN - Shopping Online,878577184,ROADGET BUSINESS PTE. LTD.
2026-02-06 23:45:05,Free,35,Lemon8 - Lifestyle Community,1498607143,TikTok Ltd.
2026-02-06 23:45:05,Free,36,Cash App,711923939,"Block, Inc."
2026-02-06 23:45:05,Free,37,"Discord - Talk, Play, Hang Out",985746746,Discord Inc.
2026-02-06 23:45:05,Free,38,Canva: AI Photo & Video Editor,897446215,Canva
2026-02-06 23:45:05,Free,39,Zoom Workplace,546505307,"Zoom Communications, Inc."
2026-02-06 23:45:05,Free,40,Meta AI - Vibes & AI Glasses,1558240027,"Meta Platforms, Inc."
2026-02-06 23:45:05,Free,41,MyChart,382952264,Epic
2026-02-06 23:45:05,Free,42,"Ticketmaster－Buy, Sell Tickets",500003565,Ticketmaster
2026-02-06 23:45:05,Free,43,Duolingo - Language Lessons,570060128,Duolingo
2026-02-06 23:45:05,Free,44,Uber - Request a ride,368677368,"Uber Technologies, Inc."
2026-02-06 23:45:05,Free,45,Google Docs,842842640,Google
2026-02-06 23:45:05,Free,46,Amazon Shopping,297606951,AMZN Mobile LLC
2026-02-06 23:45:05,Free,47,ADP Mobile Solutions,444553167,"ADP, Inc"
2026-02-06 23:45:05,Free,48,Pinterest,429047995,Pinterest
2026-02-06 23:45:05,Free,49,Google Drive,507874739,Google
2026-02-06 23:45:05,Free,50,Snapchat,447188370,"Snap, Inc."
2026-02-07 00:02:04,Paid,1,Shadowrocket,932747118,Shadow Launch Technology Limited
2026-02-07 00:02:04,Paid,2,HotSchedules,294934058,HotSchedules
2026-02-07 00:02:04,Paid,3,AnkiMobile Flashcards,373493387,Ankitects Pty Ltd
2026-02-07 00:02:04,Paid,4,Procreate Pocket,916366645,Savage Interactive Pty Ltd
2026-02-07 00:02:04,Paid,5,TonalEnergy Tuner & Metronome,497716362,"TonalEnergy, Inc"
2026-02-07 00:02:04,Paid,6,Countdown App,1481006495,Ryan Boyling
2026-02-07 00:02:04,Paid,7,Paprika Recipe Manager 3,1303222868,Hindsight Labs LLC
2026-02-07 00:02:04,Paid,8,e-Sword LT: Bible Study to Go,634158738,Rick Meyers
2026-02-07 00:02:04,Paid,9,imo video calls and chat HD,1400579543,Baby Penguin
2026-02-07 00:02:04,Paid,10,Monash FODMAP Diet,586149216,Monash University
2026-02-07 00:02:04,Paid,11,QuickBend: Conduit Bending,1010311475,Bret Hardman
2026-02-07 00:02:04,Paid,12,Alien10,1522425038,Saddiq Rahim
2026-02-07 00:02:04,Paid,13,LiveATC Air Radio,317809458,Dave Pascoe
2026-02-07 00:02:04,Paid,14,AutoSleep: Watch Sleep Tracker,1164801111,Tantsissa
2026-02-07 00:02:04,Paid,15,SledNH 2026,6752256823,MapGears inc.
2026-02-07 00:02:04,Paid,16,MilGPS,405835358,Cascode Labs Pty Ltd
2026-02-07 00:02:04,Paid,17,Threema. The Secure Messenger,578665578,Threema GmbH
2026-02-07 00:02:04,Paid,18,AutoSnore: Snoring Recorder,6746705608,Tantsissa
2026-02-07 00:02:04,Paid,19,PDG PROmote 2026+,482303584,ForceReadiness.com
2026-02-07 00:02:04,Paid,20,SkyView®,404990064,Terminal Eleven LLC
2026-02-07 00:02:04,Paid,21,FL Studio Mobile,432850619,Image Line Software
2026-02-07 00:02:04,Paid,22,Things 3,904237743,Cultured Code GmbH & Co. KG
2026-02-07 00:02:04,Paid,23,BimmerLink for BMW and MINI,1065360416,SG Software GmbH & Co. KG
2026-02-07 00:02:04,Paid,24,Noir - Dark Mode for Safari,1581140954,Jeffrey Kuiken
2026-02-07 00:02:04,Paid,25,Streaks,963034692,Crunchy Bagel
2026-02-07 00:02:04,Paid,26,iReal Pro,298206806,Technimo LLC
2026-02-07 00:02:04,Paid,27,Tenuto,459313476,musictheory.net
2026-02-07 00:02:04,Paid,28,ASCCP Management Guidelines,1498550832,American Society for Colposcopy and Cervical Pathology Inc
2026-02-07 00:02:04,Paid,29,Moment Pro Camera II,6748837351,Moment Inc.
2026-02-07 00:02:04,Paid,30,Solocator - GPS Field Camera,582584117,Civi Corp
2026-02-07 00:02:04,Paid,31,iBend Pipe,339407922,Francisco Alcala
2026-02-07 00:02:04,Paid,32,Seasonia,6758340712,Igor Cuiumju
2026-02-07 00:02:04,Paid,33,HeartWatch: Heart Rate Monitor,1062745479,Tantsissa
2026-02-07 00:02:04,Paid,34,Wipr 2,1662217862,Kaylee Calderolla
2026-02-07 00:02:04,Paid,35,Goblin Tools,6449003064,Skyhook
2026-02-07 00:02:04,Paid,36,Koala Sampler,1449584007,Mazbox Limited
2026-02-07 00:02:04,Paid,37,PeakFinder,357421934,PeakFinder GmbH
2026-02-07 00:02:04,Paid,38,Pedi STAT,327963391,James M Kempema MD PA
2026-02-07 00:02:04,Paid,39,Land Nav Assistant,525299323,"Gammon Applications, LLC"
2026-02-07 00:02:04,Paid,40,Site Audit Pro,430234732,Veam Studios Ltd
2026-02-07 00:02:04,Paid,41,Prepware Aviation Maintenance,338893931,ASA
2026-02-07 00:02:04,Paid,42,Stylebook,335709058,"left brain / right brain, LLC"
2026-02-07 00:02:04,Paid,43,That's not my Neighbor!,6755674803,武 罗
2026-02-07 00:02:04,Paid,44,"FORScan Lite - for Ford, Mazda",892347083,Aleksei Savin
2026-02-07 00:02:04,Paid,45,Pocket God,301387274,Bolt Creative
2026-02-07 00:02:04,Paid,46,TeleGuard,1505636751,Swisscows AG
2026-02-07 00:02:04,Paid,47,Wagotabi: Learn Japanese,6474207287,WAGOTABI LIMITED
2026-02-07 00:02:04,Paid,48,ecMobile,601159497,"e-Courier, Inc."
2026-02-07 00:02:04,Paid,49,Ableton Note,1633243177,Ableton AG
2026-02-07 00:02:04,Paid,50,OBD Fusion,650684932,"OCTech, LLC"
2026-02-07 02:47:35,Free,1,ChatGPT,6448311069,"OpenAI OpCo, LLC"
2026-02-07 02:47:35,Free,2,Google Gemini,6477489729,Google
2026-02-07 02:47:35,Free,3,Threads,6446901002,"Instagram, Inc."
2026-02-07 02:47:35,Free,4,Freecash - Get Paid Real Money,1673567402,256 REWARDS LTD
2026-02-07 02:47:35,Free,5,Grok,6670324846,xAI
2026-02-07 02:47:35,Free,6,Google,284815942,Google
2026-02-07 02:47:35,Free,7,Kalshi: Trade the Big Game,1632713844,KalshiEX LLC
2026-02-07 02:47:35,Free,8,CapCut: Photo & Video Editor,1500855883,Bytedance Pte. Ltd
2026-02-07 02:47:35,Free,9,"Whatnot: Shop, Sell, Connect",1488269261,Whatnot Inc.
2026-02-07 02:47:35,Free,10,TurboTax: File Your Tax Return,940247939,Intuit Inc.
2026-02-07 02:47:35,Free,11,WhatsApp Messenger,310633997,WhatsApp Inc.
2026-02-07 02:47:35,Free,12,Gmail - Email by Google,422689480,Google
2026-02-07 02:47:35,Free,13,Google Maps,585027354,Google
2026-02-07 02:47:35,Free,14,Peacock TV: Stream TV & Movies,1508186374,Peacock TV LLC
2026-02-07 02:47:35,Free,15,"TikTok - Videos, Shop & LIVE",835599320,TikTok Ltd.
2026-02-07 02:47:35,Free,16,Microsoft Teams,1113153706,Microsoft Corporation
2026-02-07 02:47:35,Free,17,Temu: Shop Like a Billionaire,1641486558,Temu
2026-02-07 02:47:35,Free,18,Instagram,389801252,"Instagram, Inc."
2026-02-07 02:47:35,Free,19,Google Chrome,535886823,Google
2026-02-07 02:47:35,Free,20,X,333903271,X Corp.
2026-02-07 02:47:35,Free,21,Telegram Messenger,686449807,Telegram FZ-LLC
2026-02-07 02:47:35,Free,22,AI Video - AI Video Generator,6478868302,HUBX
2026-02-07 02:47:35,Free,23,Shop: All your favorite brands,1223471316,Shopify Inc.
2026-02-07 02:47:35,Free,24,"DoorDash: Food, Grocery, More",719972451,"DoorDash, Inc."
2026-02-07 02:47:35,Free,25,Spotify: Music and Podcasts,324684580,Spotify
2026-02-07 02:47:35,Free,26,Facebook,284882215,"Meta Platforms, Inc."
2026-02-07 02:47:35,Free,27,YouTube,544007664,Google
2026-02-07 02:47:35,Free,28,Claude by Anthropic,6473753684,Anthropic PBC
2026-02-07 02:47:35,Free,29,Walmart: Shopping & Savings,338137227,Walmart
2026-02-07 02:47:35,Free,30,Indeed Job Search,309735670,Indeed Inc.
2026-02-07 02:47:35,Free,31,"PayPal - Pay, Send, Save",283646709,"PayPal, Inc."
2026-02-07 02:47:35,Free,32,Microsoft Authenticator,983156458,Microsoft Corporation
2026-02-07 02:47:35,Free,33,Cash App,711923939,"Block, Inc."
2026-02-07 02:47:35,Free,34,Lemon8 - Lifestyle Community,1498607143,TikTok Ltd.
2026-02-07 02:47:35,Free,35,Google Meet,1096918571,Google
2026-02-07 02:47:35,Free,36,SHEIN - Shopping Online,878577184,ROADGET BUSINESS PTE. LTD.
2026-02-07 02:47:35,Free,37,"Discord - Talk, Play, Hang Out",985746746,Discord Inc.
2026-02-07 02:47:35,Free,38,Meta AI - Vibes & AI Glasses,1558240027,"Meta Platforms, Inc."
2026-02-07 02:47:35,Free,39,Uber - Request a ride,368677368,"Uber Technologies, Inc."
2026-02-07 02:47:35,Free,40,Canva: AI Photo & Video Editor,897446215,Canva
2026-02-07 02:47:35,Free,41,"Ticketmaster－Buy, Sell Tickets",500003565,Ticketmaster
2026-02-07 02:47:35,Free,42,Zoom Workplace,546505307,"Zoom Communications, Inc."
2026-02-07 02:47:35,Free,43,Duolingo - Language Lessons,570060128,Duolingo
2026-02-07 02:47:35,Free,44,MyChart,382952264,Epic
2026-02-07 02:47:35,Free,45,Amazon Shopping,297606951,AMZN Mobile LLC
2026-02-07 02:47:35,Free,46,ADP Mobile Solutions,444553167,"ADP, Inc"
2026-02-07 02:47:35,Free,47,Google Docs,842842640,Google
2026-02-07 02:47:35,Free,48,T-Life,1111876388,T-Mobile
2026-02-07 02:47:35,Free,49,Pinterest,429047995,Pinterest
2026-02-07 02:47:35,Free,50,Venmo,351727428,Venmo
2026-02-07 04:23:05,Free,1,ChatGPT,6448311069,"OpenAI OpCo, LLC"
2026-02-07 04:23:05,Free,2,Google Gemini,6477489729,Google
2026-02-07 04:23:05,Free,3,Threads,6446901002,"Instagram, Inc."
2026-02-07 04:23:05,Free,4,Freecash - Get Paid Real Money,1673567402,256 REWARDS LTD
2026-02-07 04:23:05,Free,5,Grok,6670324846,xAI
2026-02-07 04:23:05,Free,6,Google,284815942,Google
2026-02-07 04:23:05,Free,7,Kalshi: Trade the Big Game,1632713844,KalshiEX LLC
2026-02-07 04:23:05,Free,8,CapCut: Photo & Video Editor,1500855883,Bytedance Pte. Ltd
2026-02-07 04:23:05,Free,9,"Whatnot: Shop, Sell, Connect",1488269261,Whatnot Inc.
2026-02-07 04:23:05,Free,10,TurboTax: File Your Tax Return,940247939,Intuit Inc.
2026-02-07 04:23:05,Free,11,WhatsApp Messenger,310633997,WhatsApp Inc.
2026-02-07 04:23:05,Free,12,Gmail - Email by Google,422689480,Google
2026-02-07 04:23:05,Free,13,Google Maps,585027354,Google
2026-02-07 04:23:05,Free,14,Peacock TV: Stream TV & Movies,1508186374,Peacock TV LLC
2026-02-07 04:23:05,Free,15,"TikTok - Videos, Shop & LIVE",835599320,TikTok Ltd.
2026-02-07 04:23:05,Free,16,Microsoft Teams,1113153706,Microsoft Corporation
2026-02-07 04:23:05,Free,17,Temu: Shop Like a Billionaire,1641486558,Temu
2026-02-07 04:23:05,Free,18,Instagram,389801252,"Instagram, Inc."
2026-02-07 04:23:05,Free,19,Google Chrome,535886823,Google
2026-02-07 04:23:05,Free,20,X,333903271,X Corp.
2026-02-07 04:23:05,Free,21,Telegram Messenger,686449807,Telegram FZ-LLC
2026-02-07 04:23:05,Free,22,AI Video - AI Video Generator,6478868302,HUBX
2026-02-07 04:23:05,Free,23,Shop: All your favorite brands,1223471316,Shopify Inc.
2026-02-07 04:23:05,Free,24,"DoorDash: Food, Grocery, More",719972451,"DoorDash, Inc."
2026-02-07 04:23:05,Free,25,Spotify: Music and Podcasts,324684580,Spotify
2026-02-07 04:23:05,Free,26,Facebook,284882215,"Meta Platforms, Inc."
2026-02-07 04:23:05,Free,27,YouTube,544007664,Google
2026-02-07 04:23:05,Free,28,Claude by Anthropic,6473753684,Anthropic PBC
2026-02-07 04:23:05,Free,29,Walmart: Shopping & Savings,338137227,Walmart
2026-02-07 04:23:05,Free,30,Indeed Job Search,309735670,Indeed Inc.
2026-02-07 04:23:05,Free,31,"PayPal - Pay, Send, Save",283646709,"PayPal, Inc."
2026-02-07 04:23:05,Free,32,Microsoft Authenticator,983156458,Microsoft Corporation
2026-02-07 04:23:05,Free,33,Cash App,711923939,"Block, Inc."
2026-02-07 04:23:05,Free,34,Lemon8 - Lifestyle Community,1498607143,TikTok Ltd.
2026-02-07 04:23:05,Free,35,Google Meet,1096918571,Google
2026-02-07 04:23:05,Free,36,SHEIN - Shopping Online,878577184,ROADGET BUSINESS PTE. LTD.
2026-02-07 04:23:05,Free,37,"Discord - Talk, Play, Hang Out",985746746,Discord Inc.
2026-02-07 04:23:05,Free,38,Meta AI - Vibes & AI Glasses,1558240027,"Meta Platforms, Inc."
2026-02-07 04:23:05,Free,39,Uber - Request a ride,368677368,"Uber Technologies, Inc."
2026-02-07 04:23:05,Free,40,Canva: AI Photo & Video Editor,897446215,Canva
2026-02-07 04:23:05,Free,41,"Ticketmaster－Buy, Sell Tickets",500003565,Ticketmaster
2026-02-07 04:23:05,Free,42,Zoom Workplace,546505307,"Zoom Communications, Inc."
2026-02-07 04:23:05,Free,43,Duolingo - Language Lessons,570060128,Duolingo
2026-02-07 04:23:05,Free,44,MyChart,382952264,Epic
2026-02-07 04:23:05,Free,45,Amazon Shopping,297606951,AMZN Mobile LLC
2026-02-07 04:23:05,Free,46,ADP Mobile Solutions,444553167,"ADP, Inc"
2026-02-07 04:23:05,Free,47,Google Docs,842842640,Google
2026-02-07 04:23:05,Free,48,T-Life,1111876388,T-Mobile
2026-02-07 04:23:05,Free,49,Pinterest,429047995,Pinterest
2026-02-07 04:23:05,Free,50,Venmo,351727428,Venmo
2026-02-07 04:23:05,Paid,1,Shadowrocket,932747118,Shadow Launch Technology Limited
2026-02-07 04:23:05,Paid,2,HotSchedules,294934058,HotSchedules
2026-02-07 04:23:05,Paid,3,AnkiMobile Flashcards,373493387,Ankitects Pty Ltd
2026-02-07 04:23:05,Paid,4,Procreate Pocket,916366645,Savage Interactive Pty Ltd
2026-02-07 04:23:05,Paid,5,TonalEnergy Tuner & Metronome,497716362,"TonalEnergy, Inc"
2026-02-07 04:23:05,Paid,6,Paprika Recipe Manager 3,1303222868,Hindsight Labs LLC
2026-02-07 04:23:05,Paid,7,Countdown App,1481006495,Ryan Boyling
2026-02-07 04:23:05,Paid,8,imo video calls and chat HD,1400579543,Baby Penguin
2026-02-07 04:23:05,Paid,9,e-Sword LT: Bible Study to Go,634158738,Rick Meyers
2026-02-07 04:23:05,Paid,10,Monash FODMAP Diet,586149216,Monash University
2026-02-07 04:23:05,Paid,11,QuickBend: Conduit Bending,1010311475,Bret Hardman
2026-02-07 04:23:05,Paid,12,LiveATC Air Radio,317809458,Dave Pascoe
2026-02-07 04:23:05,Paid,13,Alien10,1522425038,Saddiq Rahim
2026-02-07 04:23:05,Paid,14,SledNH 2026,6752256823,MapGears inc.
2026-02-07 04:23:05,Paid,15,AutoSleep: Watch Sleep Tracker,1164801111,Tantsissa
2026-02-07 04:23:05,Paid,16,MilGPS,405835358,Cascode Labs Pty Ltd
2026-02-07 04:23:05,Paid,17,Threema. The Secure Messenger,578665578,Threema GmbH
2026-02-07 04:23:05,Paid,18,FL Studio Mobile,432850619,Image Line Software
2026-02-07 04:23:05,Paid,19,AutoSnore: Snoring Recorder,6746705608,Tantsissa
2026-02-07 04:23:05,Paid,20,PDG PROmote 2026+,482303584,ForceReadiness.com
2026-02-07 04:23:05,Paid,21,BimmerLink for BMW and MINI,1065360416,SG Software GmbH & Co. KG
2026-02-07 04:23:05,Paid,22,Things 3,904237743,Cultured Code GmbH & Co. KG
2026-02-07 04:23:05,Paid,23,SkyView®,404990064,Terminal Eleven LLC
2026-02-07 04:23:05,Paid,24,Moment Pro Camera II,6748837351,Moment Inc.
